0.65868,0.30346,-9.4034,3.0113,15.234,180.89
0.64105,0.33502,-8.4627,3.6698,87.217,192.48
0.6126,0.26938,-9.3653,3.403,1.8008,148.81
0.59744,0.31696,-9.948,3.7981,-28.385,184.03
0.61138,0.32,-9.4605,3.9546,23.232,189.72
0.59988,0.35325,-8.2304,4.7282,32.373,171.23
0.56606,0.28787,-9.2483,4.1607,28.641,152.76
0.54728,0.33783,-9.9082,4.8601,42.865,181.78
0.56408,0.343,-9.1711,4.9085,88.359,149.73
0.55874,0.3823,-8.139,5.382,15.615,64.264
0.52012,0.31099,-9.0789,4.9306,46.89,131.86
0.49836,0.36556,-9.5194,5.6159,104.38,83.055
0.51967,0.36909,-8.577,5.4519,109.31,73.332
0.51849,0.40707,-8.0742,5.3708,-3.8086,56.228
0.47527,0.33718,-8.7794,5.4794,76.019,96.252
0.45208,0.39399,-8.8644,5.6907,150.4,40.006
0.47831,0.39752,-8.078,5.6418,83.027,37.233
0.478,0.43601,-8.1771,5.9443,-20.947,93.5
0.43232,0.36578,-8.3187,5.8931,101.91,51.496
0.40971,0.42246,-8.0154,6.016,162.04,33.38
0.43889,0.42551,-7.7467,5.8243,56.748,46.247
0.43672,0.46651,-8.2837,6.3058,-12.187,62.589
0.39208,0.39611,-7.7603,5.9943,94.91,9.1801
0.37193,0.45415,-7.2439,6.0245,120.18,-11.524
0.40084,0.45577,-7.5105,6.1043,36.182,25.24
0.39516,0.49906,-8.2989,6.5702,-9.9023,30.121
0.35472,0.42572,-7.3696,5.9849,48.587,8.6103
0.33727,0.48271,-6.8136,5.9007,43.037,-10.275
0.36378,0.48655,-7.3849,6.0767,9.5215,2.6061
0.35373,0.53221,-8.3827,6.6071,-9.9023,-5.9017
0.31839,0.45596,-7.2744,6.0804,-12.949,16.325
0.3038,0.51316,-6.8136,5.9217,-38.467,44.293
0.32699,0.51653,-7.4153,6.1303,-19.805,5.2059
0.31134,0.56514,-8.3979,6.5112,32.373,21.56
0.28198,0.48653,-7.4991,6.1482,-53.701,43.031
0.26914,0.54193,-7.1982,6.3436,-91.787,68.04
0.28963,0.54785,-7.5829,6.1287,-38.467,4.3679
0.26975,0.59732,-8.059,6.8227,66.65,9.9782
0.24339,0.51744,-7.8114,6.5107,-52.559,47.427
0.23181,0.5766,-7.7314,6.6021,-93.311,15.86
0.25116,0.57782,-7.8,6.174,-33.135,45.542
0.23075,0.63336,-7.7314,6.611,49.512,-18.444
0.20386,0.55163,-8.0247,6.6224,-35.801,11.06
0.19182,0.60795,-8.1313,6.5022,-57.891,10.086
0.21163,0.60959,-7.9143,6.5842,-11.807,66.987
0.19243,0.66343,-7.5639,6.6382,25.518,24.001
0.16315,0.58366,-8.1694,6.6213,-8.7598,27.24
0.1505,0.64162,-8.3104,6.703,-13.711,22.106
0.17202,0.64366,-7.9181,6.8439,4.1895,11.187
0.15511,0.69974,-7.4763,6.851,-1.1426,55.808
0.12217,0.61785,-8.1123,6.8948,20.186,58.757
0.10872,0.67498,-8.2685,6.7233,27.422,109.75
0.13245,0.67803,-7.8724,6.696,14.092,3.0544
0.11767,0.73194,-7.5753,7.1963,-23.232,84.666
0.082025,0.65261,-7.9676,7.2089,38.086,2.6551
0.067815,0.70885,-8.0361,7.8005,46.846,105.27
0.093298,0.71062,-7.7771,6.8744,17.52,57.245
0.079355,0.77171,-7.7086,7.6977,-16.377,95.721
0.042492,0.68994,-7.7314,6.9214,59.033,-42.989
0.028358,0.75298,-7.8,7.7761,52.178,7.8925
0.054679,0.74678,-7.6972,7.2685,22.09,51.315
0.040583,0.80892,-7.7391,8.1535,11.807,84.291
0.0047103,0.72183,-7.3772,6.779,62.461,17.935
-0.010185,0.78661,-7.5144,7.8794,62.842,37.943
0.016326,0.78331,-7.5562,7.3876,40.371,26.658
0.0019643,0.85324,-7.5905,8.5406,54.463,-18.857
-0.031281,0.75773,-7.1068,7.1007,37.324,45.668
-0.046786,0.83178,-7.1716,8.1555,55.225,-27.104
-0.020883,0.82065,-7.2935,7.5351,51.035,-10.68
-0.035322,0.89433,-7.1944,7.9649,76.553,0.60239
-0.066358,0.79283,-7.004,7.2357,9.1406,63.707
-0.081901,0.86817,-6.9621,7.6084,27.803,140.28
-0.056608,0.85866,-7.0459,7.2808,31.992,-6.9185
-0.06998,0.93289,-6.825,8.5466,42.656,133.86
-0.10132,0.83008,-7.0154,7.7378,-8.7598,125.39
-0.11641,0.90786,-6.8936,9.5583,1.1426,310.48
-0.091342,0.89346,-6.9735,7.4659,-5.332,177.34
-0.10357,0.97979,-6.7679,9.3035,-20.186,312.38
-0.13651,0.87021,-7.0916,8.4896,-12.949,121.62
-0.15084,0.96375,-6.9507,10.713,-12.187,69.012
-0.12634,0.93332,-7.0992,9.0541,-22.471,267.08
-0.13766,1.0259,-7.0269,11.67,-46.846,481.05
-0.17224,0.91498,-7.1449,8.954,-10.664,92.866
-0.18591,1.015,-7.0154,10.248,-12.949,-92.943
-0.16233,0.984,-7.1982,10.137,-19.805,216.51
-0.17384,1.0965,-7.2363,14.114,-41.895,488.71
1.6593,0.91604,-15.714,-22.569,62.461,398.73
1.7118,1.0304,-15.463,-22.38,62.461,124.84
1.7094,0.94661,-16.133,-23.603,101.31,319.75
1.6805,0.93558,-16.103,-22.932,106.64,285.37
1.5807,0.8032,-15.402,-20.575,105.12,487.25
1.6345,0.9185,-15.151,-21.755,84.17,348.19
1.6287,0.8286,-15.627,-22.004,157.29,483.78
1.6,0.82092,-15.57,-21.505,152.34,445.48
1.5053,0.71029,-14.663,-17.696,137.49,459.82
1.5603,0.81285,-14.621,-18.898,95.215,464.19
1.5531,0.72657,-14.56,-18.765,197.29,580.52
1.5248,0.72053,-14.579,-18.477,177.1,552.2
1.4341,0.62623,-14.027,-15.977,89.502,348.91
1.4883,0.72952,-14.198,-17.113,76.553,313.48
1.4831,0.64095,-13.654,-16.199,124.54,407.03
1.4542,0.63615,-13.799,-15.983,121.11,390.59
1.365,0.55052,-13.768,-14.207,37.324,354.46
1.4184,0.64171,-13.856,-15.763,48.369,308.44
1.4166,0.56458,-13.315,-14.695,25.898,283.89
1.3868,0.5607,-13.368,-14.571,40.371,291.95
1.2964,0.48416,-13.654,-12.432,5.7129,348.45
1.3498,0.5719,-13.715,-14.029,3.8086,260.78
1.35,0.494,-13.395,-13.36,-24.756,302.53
1.3205,0.49043,-13.395,-13.064,-25.898,380.2
1.2285,0.4262,-13.711,-10.723,-25.898,345.17
1.2812,0.50142,-13.818,-13.155,-15.996,278.62
1.2827,0.43098,-13.562,-11.67,-49.893,389.85
1.2528,0.43006,-13.627,-10.769,-51.797,451.83
1.1593,0.37694,-13.913,-8.9806,-18.281,331.23
1.2116,0.44034,-13.875,-11.243,11.807,376.29
1.2144,0.3773,-13.894,-9.4616,-59.414,392.97
1.1842,0.38274,-13.913,-8.5453,-50.273,413.47
1.0893,0.33639,-13.894,-7.4103,43.418,311.26
1.1425,0.38899,-13.7,-9.3922,63.604,360.25
1.1437,0.33636,-14.157,-7.7399,-13.711,319.99
1.1137,0.34461,-14.13,-6.6345,-4.5703,313.73
1.0204,0.30283,-13.479,-5.868,116.54,357.55
1.0746,0.34642,-13.239,-7.6404,119.97,365.89
1.0728,0.2999,-14.031,-6.2618,47.227,388.14
1.0429,0.3164,-13.958,-5.408,83.027,378.46
0.95455,0.27771,-12.728,-3.8348,180.91,407.11
1.0101,0.31259,-12.5,-5.7333,166.44,384.88
1.0034,0.27375,-13.684,-3.8585,89.502,451.21
0.97412,0.29053,-13.3,-2.8499,159.58,531.06
0.89308,0.26449,-11.67,-1.7969,217.85,332.89
0.94959,0.28909,-11.574,-3.7916,198.43,425.14
0.93596,0.26132,-13.136,-1.7496,134.06,357.05
0.90991,0.2879,-12.363,-0.097456,218.61,423.31
0.83785,0.25974,-10.55,-0.50595,203,255.2
0.89433,0.27467,-10.516,-1.4819,201.47,374.93
0.87206,0.25625,-12.344,-0.28795,175.2,307.64
0.8505,0.28955,-11.113,1.3832,265.08,273.02
0.78758,0.25943,-9.6396,0.75509,167.58,235.66
0.84444,0.27427,-9.5596,-0.042321,147.01,254.65
0.81253,0.25844,-11.384,1.3268,196.52,289.38
0.79878,0.30173,-9.7119,2.6327,238.04,180.89
0.74146,0.26729,-8.874,1.8506,102.07,227.41
0.79873,0.27425,-9.0454,1.0647,57.129,229.03
0.75822,0.26952,-10.378,2.6059,180.91,181.56
0.75338,0.31588,-8.7331,3.1921,147.39,121.9
0.69884,0.27793,-8.6188,3.0291,-19.424,227.12
0.75398,0.28492,-8.9883,2.248,-14.092,214.71
0.70874,0.2845,-9.5748,3.1424,119.97,134.72
0.71144,0.33365,-8.238,3.8517,62.842,155.35
0.65527,0.29759,-9.0683,4.1218,-86.836,175.74
0.70885,0.29673,-9.1863,3.2117,-32.373,265.41
0.66247,0.30094,-9.1787,3.9531,59.795,185.34
0.671,0.3544,-8.1047,4.7456,-7.2363,172.11
0.60816,0.31915,-9.4872,4.7866,-47.607,140.14
0.66212,0.31703,-9.312,4.9021,-5.332,197.3
0.61696,0.32403,-8.9769,4.9958,29.707,160.22
0.6304,0.38111,-8.3104,5.5728,-59.033,95.527
0.5604,0.34545,-9.5443,5.5232,0.083657,97.572
0.61573,0.34575,-9.2396,5.1847,20.709,27.976
0.5727,0.3509,-8.8816,5.5553,2.666,93.434
0.58789,0.41012,-8.695,5.7008,-76.172,44.122
0.51271,0.37438,-9.4864,5.7623,26.473,43.096
0.56972,0.36888,-9.1049,5.1818,24.262,67.523
0.52814,0.37958,-8.9502,5.9302,6.4746,63.44
0.54345,0.43811,-9.0721,6.014,-55.605,98.768
0.46553,0.40307,-9.2796,5.9541,63.817,-18.947
0.52468,0.39757,-8.997,5.8599,-0.28563,84.132
0.4832,0.4102,-8.8169,6.1897,56.367,27.567
0.49717,0.47027,-9.2511,6.6885,-2.2852,41.221
0.41992,0.43392,-8.8482,5.5728,108.92,-10.252
0.47975,0.42748,-9.1078,6.0231,-41.669,47.784
0.43997,0.44148,-8.3865,6.2058,91.025,-12.625
0.45094,0.505,-9.0949,6.4263,37.324,-100.31
0.37705,0.4588,-8.1904,5.8516,138.72,66.453
0.4336,0.4578,-9.4137,6.3378,-46.703,40.091
0.39933,0.47226,-7.9066,6.0634,85.693,-28.734
0.40622,0.53453,-8.8778,5.6855,28.564,-69.802
0.33801,0.49244,-7.461,6.2374,104.55,-23.165
0.38562,0.49086,-9.5748,6.424,8.2664,5.4158
0.36091,0.50211,-7.5296,5.9185,48.75,-18.73
0.36216,0.56185,-8.8093,5.7282,32.373,66.05
0.30244,0.52118,-7.1449,5.62,9.9023,10.448
0.33786,0.52204,-9.3311,6.3919,75.791,1.3917
0.32404,0.53144,-7.4191,5.8761,-0.76172,-1.4873
0.31813,0.59181,-8.5541,6.346,77.314,89.401
0.26656,0.54864,-7.362,6.3419,-56.367,62.023
0.2923,0.55478,-8.8169,6.438,99.785,-3.1869
0.28671,0.56087,-7.5372,5.9036,-20.947,14.524
0.27662,0.62531,-8.0361,6.6222,87.598,-31.67
0.22882,0.58459,-7.7086,6.2402,-58.271,-51.075
0.24969,0.58642,-8.3332,6.3601,90.645,2.4414
0.24867,0.59048,-7.6286,6.0214,-5.332,9.9596
0.23777,0.65803,-7.6781,6.0292,60.557,-99.136
0.18948,0.61104,-7.9447,5.8311,-26.66,19.355
0.20897,0.61838,-7.9104,6.4624,90.645,-1.1754
0.21043,0.62109,-7.5905,6.0032,11.807,-8.5446
0.19984,0.68561,-7.4306,5.6309,58.271,-15.39
0.14937,0.64291,-7.9752,6.4338,21.328,40.027
0.17058,0.65104,-7.4268,6.3483,97.881,-36.469
0.17276,0.65051,-7.5105,5.9359,17.9,0.85258
0.16346,0.71434,-7.0954,5.8753,56.748,34.544
0.10972,0.67538,-7.7314,6.2314,71.602,-116.2
0.13471,0.68186,-6.9316,6.0977,91.406,-109.06
0.13532,0.68044,-7.4115,6.0117,26.66,0.77239
0.12888,0.74436,-6.8631,5.9763,32.754,-20.582
0.072058,0.70522,-7.2592,5.2718,93.691,-78.866
0.10127,0.71202,-6.5127,5.2577,60.557,-72.661
0.098645,0.71063,-7.2439,5.9437,32.754,-11.525
0.094833,0.7741,-6.7679,5.6695,13.711,-51.958
0.037133,0.7281,-6.7945,5.4427,80.742,48.491
0.069578,0.73444,-6.3261,5.3711,8.7598,39.379
0.062883,0.73988,-7.084,5.8965,34.658,-34.016
0.061203,0.80106,-6.726,5.4567,-5.332,-104.96
0.0041123,0.75965,-6.4518,5.7567,54.463,-55.26
0.038005,0.76573,-6.4251,5.6515,-37.705,71.495
0.027806,0.76959,-6.8974,5.6035,34.277,-77.051
0.027573,0.82867,-6.8212,4.6199,-25.518,-70.999
-0.027385,0.78566,-6.2499,4.8901,16.377,-94.988
0.0053273,0.79095,-6.7031,6.086,-48.369,97.36
-0.0060909,0.79592,-6.7412,5.126,13.711,-42.254
-0.0070088,0.84725,-6.9812,4.7467,-25.137,135.87
-0.058387,0.80855,-6.288,4.8068,-27.803,19.374
-0.029026,0.82659,-6.9088,6.6251,-21.328,6.5572
-0.039607,0.82085,-6.7603,5.181,-11.045,9.4768
-0.042238,0.87614,-7.0726,5.9786,-17.52,173.66
-0.090265,0.83373,-6.5279,5.0838,-63.984,58.503
-0.063761,0.85721,-6.9164,6.1516,-6.0937,-78.22
-0.073693,0.84773,-6.8517,5.2207,-17.9,-5.3907
-0.077734,0.90704,-7.1563,6.4833,-19.043,77.673
-0.12367,0.85939,-6.9278,5.3918,-64.746,56.901
-0.09819,0.88811,-6.9697,5.8429,-13.711,-64.622
-0.10812,0.87306,-6.9393,5.1271,-14.092,-3.3585
-0.1138,0.94097,-7.263,6.7554,-15.615,24.103
-0.15954,0.88765,-7.1754,5.6529,-49.512,52.208
-0.13346,0.91563,-7.0535,5.5054,-16.758,-67.503
-0.14309,0.899,-6.9926,5.1872,-10.664,12.022
-0.15036,0.97459,-7.3125,6.7244,-9.9023,-6.1995
1.6426,0.90366,-14.937,-20.115,39.609,211.09
1.6931,1.0261,-15.364,-21.697,45.703,181.52
1.6832,0.92357,-15.676,-21.201,90.645,244.7
1.6575,0.93601,-15.394,-20.482,90.645,183.68
1.568,0.80309,-14.739,-19.06,64.365,325.4
1.6162,0.91762,-15.135,-20.79,63.984,253.93
1.6049,0.81756,-15.223,-19.977,130.63,371.59
1.5805,0.83359,-14.941,-19.564,107.78,320.15
1.4953,0.71307,-14.294,-16.861,110.45,449.57
1.5417,0.81821,-14.724,-19.158,87.598,471.44
1.531,0.72379,-14.37,-17.485,135.97,483.86
1.5081,0.74037,-14.317,-17.281,98.262,433.82
1.425,0.63448,-13.635,-14.564,114.26,398.23
1.469,0.72604,-14.259,-16.075,110.45,470.88
1.4612,0.64271,-13.863,-15.139,62.842,424.65
1.4374,0.66079,-13.958,-15.226,74.268,412.7
1.3589,0.56743,-13.151,-12.879,28.945,278.02
1.3991,0.65746,-13.62,-14.449,113.12,341.77
1.3924,0.57241,-13.741,-13.238,28.945,333.29
1.3685,0.58811,-13.574,-13.154,68.555,337.44
1.2935,0.50569,-13.345,-11.784,-74.268,223.9
1.3328,0.58155,-13.128,-12.657,28.945,324.11
1.3238,0.51033,-13.574,-11.806,47.227,273.32
1.3016,0.52925,-13.273,-11.851,54.082,248.76
1.2255,0.44959,-13.894,-10.64,-104.74,257.64
1.2678,0.53089,-13.33,-11.208,-78.838,186.84
1.2566,0.45435,-13.269,-10.505,34.658,280.98
1.2358,0.4696,-13.033,-10.666,32.754,334.18
1.1546,0.39929,-14.393,-9.2074,-39.99,317.79
1.1995,0.46947,-13.917,-10.789,-65.508,191.83
1.1911,0.40528,-13.227,-8.996,-17.139,318.73
1.1713,0.42259,-12.945,-8.5096,-22.852,363.45
1.0815,0.35751,-14.294,-7.4619,115.4,336.94
1.1287,0.423,-13.985,-9.2897,31.992,282.09
1.1244,0.36439,-13.441,-7.3178,-31.611,283.81
1.1063,0.3845,-13.262,-7.0317,-58.271,233.61
1.0116,0.32467,-13.239,-5.838,231.18,280.81
1.0597,0.37658,-13.597,-7.968,102.83,335.77
1.0567,0.3321,-13.543,-6.1579,9.1406,237.13
1.0387,0.35227,-13.528,-6.1735,-1.9043,226.66
0.94914,0.29913,-11.982,-4.6538,217.09,244.01
0.99271,0.34332,-12.957,-5.932,149.68,343.15
0.98894,0.30281,-13.349,-4.9465,80.361,275.56
0.97104,0.32277,-13.281,-4.7651,89.121,315.73
0.89182,0.27813,-11.068,-3.3979,163.39,311
0.93009,0.31726,-12.1,-4.5365,172.91,310.06
0.92317,0.28264,-12.74,-3.4023,151.96,344.4
0.90587,0.30462,-12.637,-3.0162,151.96,384.58
0.83846,0.26515,-10.348,-1.5438,125.3,319.11
0.87171,0.29795,-11.228,-2.8313,182.81,385.59
0.86154,0.26879,-11.829,-1.5025,180.15,352.05
0.84467,0.2926,-11.761,-0.9193,187,393.62
0.78834,0.26269,-9.8147,-0.20679,79.6,228.48
0.81781,0.28894,-10.272,-0.68063,187,329.06
0.80487,0.26761,-10.938,0.11822,179.77,223
0.78826,0.29543,-10.767,0.92,188.91,257.34
0.74031,0.26309,-9.552,0.741,15.615,190.21
0.76899,0.29115,-9.3577,0.4593,129.49,124.61
0.75216,0.26997,-10.032,0.72746,176.34,189.98
0.737,0.3018,-9.8719,1.6541,150.06,182.79
0.69282,0.2701,-9.6586,1.6953,-44.561,224.97
0.72424,0.29354,-8.9769,0.5655,22.852,100.01
0.70455,0.27489,-9.1749,2.018,123.78,231.23
0.68954,0.31197,-9.2663,2.7479,94.453,246.5
0.64373,0.28004,-9.9976,2.9907,-33.135,245.48
0.67922,0.2968,-9.1292,1.4594,-53.701,242.23
0.66041,0.29015,-8.794,3.0398,47.227,167.81
0.64434,0.32928,-8.9273,4.1191,57.891,202.49
0.59284,0.30001,-9.9899,4.1501,61.318,120.49
0.63295,0.30813,-9.5139,2.9878,-59.795,327.25
0.61661,0.30528,-8.7026,3.6961,38.848,166.66
0.60027,0.35316,-8.6874,4.7729,58.652,106.49
0.54383,0.32154,-9.3844,4.1956,141.68,82.331
0.58408,0.32668,-9.7271,4.7319,9.6014,229.28
0.57339,0.32711,-8.4056,4.7064,55.605,155.31
0.55746,0.37701,-8.3408,5.1839,62.842,108.19
0.499,0.34197,-8.5731,4.9734,151.59,134.16
0.53567,0.35545,-9.4179,5.2806,85.435,63.495
0.53256,0.35235,-8.1466,5.2492,20.566,87.658
0.51686,0.405,-8.059,5.8547,21.328,102.95
0.4581,0.37127,-7.8685,5.5372,124.91,89.709
0.4899,0.37949,-8.8728,5.3668,108.77,106.49
0.49192,0.3796,-8.1999,5.5829,-3.8086,61.935
0.47687,0.43556,-8.1275,6.2135,-8.7598,45.261
0.42032,0.39734,-7.324,5.8705,86.819,59.333
0.44695,0.40912,-8.3302,6.3455,101.06,49.934
0.45056,0.40818,-8.1847,5.8685,14.473,37.109
0.43559,0.46713,-8.1466,6.3073,13.711,12.067
0.38486,0.42998,-7.0003,6.1305,19.048,9.4999
0.4066,0.44294,-7.8622,5.8662,70.92,-12.987
0.41007,0.43829,-8.0552,5.954,5.332,12.106
0.39541,0.49863,-7.9904,6.3341,11.045,-0.88707
0.35031,0.45864,-7.1335,5.9655,-69.308,-31.626
0.36832,0.46778,-7.621,6.2156,21.07,65.839
0.37001,0.46772,-8.1313,5.9896,-17.9,13.372
0.35568,0.53047,-8.0361,6.2985,-9.1406,-1.6382
0.31352,0.48963,-7.6934,5.8143,-119.59,11.912
0.33039,0.5051,-7.6515,6.5246,-9.1406,4.5644
0.32876,0.49818,-8.2342,6.0878,-0.38086,12.291
0.31505,0.56162,-8.0818,6.3177,13.711,26.819
0.27338,0.51679,-8.3294,6.0846,-92.168,127.21
0.29181,0.53303,-7.7124,6.2613,-1.5234,-37.45
0.28767,0.52859,-8.1352,6.1125,19.424,15.753
0.27487,0.59365,-7.899,6.5667,35.801,-59.58
0.23023,0.55048,-8.615,7.0864,-11.807,92.502
0.25327,0.56771,-7.6667,6.1501,1.1426,86.871
0.24741,0.55931,-8.0399,6.2453,19.043,21.04
0.23606,0.62728,-7.7238,5.7219,17.52,-61.396
0.18723,0.58765,-8.4475,7.0096,48.75,-36.156
0.21514,0.59453,-7.701,7.13,-6.8555,38.982
0.20727,0.59105,-7.9447,6.3229,20.186,9.9481
0.19763,0.65087,-7.7238,5.9527,-10.283,124.94
0.14575,0.62058,-8.1275,6.7248,63.604,-48.891
0.17626,0.63901,-7.7353,6.5399,1.1426,-130.36
0.16796,0.62254,-7.8381,6.3448,19.805,17.705
0.15882,0.68681,-7.8267,6.9713,-20.566,121.31
0.10595,0.6549,-7.8114,6.5207,57.129,4.7039
0.13779,0.65993,-7.6896,5.8264,-4.1895,57.369
0.12889,0.65449,-7.7467,6.5,21.709,28.264
0.11936,0.72058,-7.9295,7.1658,-5.7129,85.124
0.06764,0.68578,-7.5562,6.7719,40.371,73.176
0.099361,0.69727,-7.7771,7.1136,-25.898,99.393
0.090495,0.68754,-7.621,6.6274,22.09,22.904
0.079522,0.75847,-7.8838,7.8225,26.279,74.241
0.030392,0.72262,-7.4077,7.2525,20.947,49.4
0.060019,0.73106,-7.9485,6.8203,-19.043,55.821
0.052676,0.72077,-7.5258,6.729,27.422,17.133
0.040522,0.79881,-7.6667,7.9082,51.797,-28.203
-0.0064375,0.75831,-7.3468,7.2659,9.5215,39.676
0.019876,0.76548,-7.9676,7.6718,15.996,200.24
0.015237,0.75483,-7.3468,6.7987,46.846,-3.5984
0.0028555,0.83755,-7.3658,7.5405,66.65,-93.041
-0.043076,0.79527,-7.3125,7.6492,3.8086,98.658
-0.019657,0.80778,-7.7886,8.8227,45.703,48.955
-0.020792,0.78876,-7.0573,6.693,49.131,-25.941
-0.033136,0.87421,-7.0002,6.9778,63.984,33.45
-0.079562,0.8348,-7.3087,8.2524,15.234,105.07
-0.05801,0.85371,-7.5105,8.1614,57.891,3.3851
-0.055336,0.82176,-6.8555,6.5393,23.994,7.9452
-0.067146,0.90733,-6.726,7.875,25.898,186.81
-0.11616,0.8778,-7.1602,8.6999,37.324,124.13
-0.094763,0.88939,-7.2097,8.8566,52.559,273.68
-0.089347,0.85415,-6.8174,6.7725,-9.5215,38.01
-0.1004,0.95296,-6.7412,8.8459,-26.279,33.233
-0.15116,0.9218,-6.9354,9.4938,28.945,148.76
-0.13011,0.94227,-6.985,10.898,30.85,236.42
-0.12351,0.88948,-6.9507,6.9194,-25.137,-0.047513
-0.13456,0.99579,-6.9888,8.2073,-40.371,-99.609
-0.18552,0.97274,-6.8707,10.188,12.949,138.75
-0.16461,0.99837,-6.9012,11.221,16.758,64.516
-0.15885,0.92334,-7.0687,6.772,-23.613,-29.484
-0.17028,1.035,-7.1449,7.8498,-31.23,-71.511
1.6916,0.94658,-15.516,-21.447,59.414,238.44
1.6644,0.99572,-15.371,-22.017,63.223,421.36
1.6504,0.94411,-15.303,-19.832,96.738,253.74
1.7068,0.98269,-16.545,-23.26,132.54,268
1.614,0.83935,-15.219,-20.255,77.695,338.41
1.5875,0.88563,-15.055,-19.91,91.406,446.7
1.5739,0.84495,-14.819,-18.563,117.3,366.96
1.6241,0.86639,-15.882,-21.92,187.38,398.33
1.5394,0.74404,-14.739,-18.063,89.883,422.89
1.5138,0.79662,-14.457,-17.55,117.69,377.81
1.5022,0.75848,-14.13,-16.162,102.45,444.12
1.548,0.76349,-14.671,-19.277,198.81,511.34
1.4666,0.65872,-14.32,-16.026,94.453,404.04
1.4429,0.71013,-13.879,-16.132,115.78,350.3
1.4326,0.68333,-13.795,-14.122,63.223,369.6
1.4773,0.67362,-13.894,-16.807,105.12,435.17
1.3962,0.58378,-13.795,-14.022,73.125,358.31
1.375,0.6353,-13.3,-14.047,84.551,313.17
1.3643,0.61726,-13.498,-12.466,64.746,310.52
1.409,0.59542,-13.62,-14.925,42.656,332.89
1.3287,0.5185,-13.589,-12.443,-9.9023,285.19
1.31,0.56966,-13.033,-13,-19.424,209.38
